alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	massification	l' enseignement supérieur	depuis les années 60
alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	multiplication	les filières
alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	devraient favoriser la diversité de	la multiplication de les filières	les parcours scolaires	à le sein de la nouvelle génération de les dirigeants
alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	restent	la nouvelle génération de les dirigeants	les produits d' une étroite élite scolaire
alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	produits d'	la nouvelle génération de les dirigeants	une étroite élite scolaire
alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	comme	la nouvelle génération de les dirigeants	leurs aînés
alors que la massification de l' enseignement supérieur depuis les années 60 et la multiplication de les filières devraient favoriser la diversité de les parcours scolaires à le sein de la nouvelle génération de les dirigeants , ceux-ci restent , comme leurs aînés , les produits d' une étroite élite scolaire .	étroite	élite scolaire
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	,	Jean-Marie Messier	polytechnicien
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	,	Jean-Marie Messier	énarque
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	,	Jean-Marie Messier	inspecteur de les finances
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	inspecteur de	Jean-Marie Messier	les finances
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	était le prototype de	Jean-Marie Messier	le grand patron de les années 1990-2000
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	prototype de	Jean-Marie Messier	le grand patron de les années 1990-2000
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	a toutes les chances d'	son successeur	avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible
alors que Jean-Marie Messier , polytechnicien , énarque et inspecteur de les finances , était le prototype de le grand patron de les années 1990-2000 , son successeur a toutes les chances d' avoir ajouté à son curriculum vitæ le diplôme d' une école de commerce , la plus prestigieuse possible .	avoir ajouté à	son successeur	son curriculum vitæ	le diplôme d' une école de commerce
par exemple , Yohann Bénard , le nouveau secrétaire général d' Alcatel-Lucent , est , à 35 ans , l' un de ces surdiplômés ( Normale Sup , HEC , ENA ) .	nouveau secrétaire général d'	Yohann Bénard	Alcatel-Lucent
par exemple , Yohann Bénard , le nouveau secrétaire général d' Alcatel-Lucent , est , à 35 ans , l' un de ces surdiplômés ( Normale Sup , HEC , ENA ) .	secrétaire général d'	Yohann Bénard	Alcatel-Lucent
par exemple , Yohann Bénard , le nouveau secrétaire général d' Alcatel-Lucent , est , à 35 ans , l' un de ces surdiplômés ( Normale Sup , HEC , ENA ) .	est	Yohann Bénard	l' un de ces surdiplômés	à 35 ans
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	associé dans	Olivier Sichel	Sofinnova
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	associé dans	Olivier Sichel	la première société française de capital-risque
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	première société française de	Sofinnova	capital-risque
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	société française de	Sofinnova	capital-risque
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	début de carrière sans faute	Olivier Sichel	à le sein de France Telecom
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	cumule	Olivier Sichel	l' ESSEC
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	cumule	Olivier Sichel	l' ENA
et Olivier Sichel , associé dans la première société française de capital-risque , Sofinnova , après un début de carrière sans faute à le sein de France Telecom , cumule l' ESSEC , l' ENA et quatre ans d' inspection de les finances .	cumule	Olivier Sichel	quatre ans d' inspection de les finances
19 % de les états-majors de le CAC40 sont passés par l' inspection de les finances , les mines , les ponts , le corps de les télécoms , le conseil d' etat ou la cour de les comptes .	sont passés par	19 % de les états-majors de le CAC40	l' inspection de les finances , les mines , les ponts , le corps de les télécoms , le conseil d' etat ou la cour de les comptes
19 % de les états-majors de le CAC40 sont passés par l' inspection de les finances , les mines , les ponts , le corps de les télécoms , le conseil d' etat ou la cour de les comptes .	sont passés par	19 % de les états-majors de le CAC40	le conseil d' etat ou la cour de les comptes
19 % de les états-majors de le CAC40 sont passés par l' inspection de les finances , les mines , les ponts , le corps de les télécoms , le conseil d' etat ou la cour de les comptes .	sont passés par	19 % de les états-majors de le CAC40	la cour de les comptes
ainsi , Jean-Pascal Tricoire , le président de Schneider Electric né en 1963 , n' a -t -il fait « que » l' ESEO d' Angers et l' EM Lyon .	président de	Jean-Pascal Tricoire	Schneider Electric
ainsi , Jean-Pascal Tricoire , le président de Schneider Electric né en 1963 , n' a -t -il fait « que » l' ESEO d' Angers et l' EM Lyon .	né en	Jean-Pascal Tricoire	1963
ainsi , Jean-Pascal Tricoire , le président de Schneider Electric né en 1963 , n' a -t -il fait « que » l' ESEO d' Angers et l' EM Lyon .	n' a -t -il fait « que »	Jean-Pascal Tricoire	l' ESEO d' Angers
ainsi , Jean-Pascal Tricoire , le président de Schneider Electric né en 1963 , n' a -t -il fait « que » l' ESEO d' Angers et l' EM Lyon .	n' a -t -il fait « que »	Jean-Pascal Tricoire	l' EM Lyon
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	respecté de	patron	le CAC40
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	a enchaîné	patron	les expériences réussies	à l' étranger
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	a enchaîné	patron	cinq ans en italie
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	a enchaîné	patron	cinq ans en chine
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	a enchaîné	patron	un an en Afrique de le Sud
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	accéder à	patron	la direction générale	à 36 ans
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	:	les expériences réussies à l' étranger	cinq ans en italie
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	:	les expériences réussies à l' étranger	cinq ans en chine
mais ce patron respecté de le CAC40 a enchaîné les expériences réussies à l' étranger : cinq ans en italie , cinq ans en chine , un an en Afrique de le Sud avant d' accéder à la direction générale à 36 ans !	:	les expériences réussies à l' étranger	un an en Afrique de le Sud
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	montée en puissance	les producteurs chinois et coréens
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	homologue	Sumitomo	son
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	homologue	Sumitomo	Nippon Steel
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	ont décidé de se rapprocher	Nippon Steel	pour former le numéro 2 mondial de l' acier
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	ont décidé de se rapprocher	Sumitomo	pour former le numéro 2 mondial de l' acier
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	former	Nippon Steel	le numéro 2 mondial de l' acier
face à la montée en puissance de les producteurs chinois et coréens , Nippon Steel et son homologue Sumitomo ont décidé de se rapprocher pour former le numéro 2 mondial de l' acier .	former	Sumitomo	le numéro 2 mondial de l' acier
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	avec une capacité de	le nouvel ensemble	45 millions de tonnes en production annuelle
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	reste	le nouvel ensemble	près de deux fois plus petit que le géant arcelormittal
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	plus petit que	le nouvel ensemble	le géant arcelormittal	deux fois
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	géant	arcelormittal
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	(	le géant arcelormittal	75 millions de tonnes
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	renforce	le nouvel ensemble	sa marge de négociation	vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	négociation vis-à-vis de	le nouvel ensemble	ses fournisseurs de minerai de fer
avec une capacité de 45 millions de tonnes en production annuelle , le nouvel ensemble reste toutefois près de deux fois plus petit que le géant arcelormittal ( 75 millions de tonnes ) , mais renforce sa marge de négociation vis-à-vis de ses fournisseurs de minerai de fer ou de ses clients automobiles .	négociation vis-à-vis de	le nouvel ensemble	ses clients automobiles
le champion Sud-Coréen Posco vient d' ailleurs d' obtenir le feu vert de le gouvernement indien pour construire la troisième plus grande aciérie de le monde dans l' etat d' orissa .	obtenir le feu vert de	le champion Sud-Coréen Posco	le gouvernement indien	pour construire la troisième plus grande aciérie de le monde dans l' etat d' orissa
le champion Sud-Coréen Posco vient d' ailleurs d' obtenir le feu vert de le gouvernement indien pour construire la troisième plus grande aciérie de le monde dans l' etat d' orissa .	construire	le champion Sud-Coréen Posco	la troisième plus grande aciérie de le monde	dans l' etat d' orissa
le champion Sud-Coréen Posco vient d' ailleurs d' obtenir le feu vert de le gouvernement indien pour construire la troisième plus grande aciérie de le monde dans l' etat d' orissa .	champion Sud-Coréen	Posco
le champion Sud-Coréen Posco vient d' ailleurs d' obtenir le feu vert de le gouvernement indien pour construire la troisième plus grande aciérie de le monde dans l' etat d' orissa .	Sud-Coréen	champion
mais les aciéristes ne sont pas les seules entreprises industrielles nipponnes à souffrir de la pression de leurs concurrents asiatiques .	ne sont pas les seules	les aciéristes	entreprises industrielles nipponnes à souffrir de la pression de leurs concurrents asiatiques
mais les aciéristes ne sont pas les seules entreprises industrielles nipponnes à souffrir de la pression de leurs concurrents asiatiques .	souffrir de la pression de	entreprises industrielles nipponnes	leurs concurrents asiatiques
mais les aciéristes ne sont pas les seules entreprises industrielles nipponnes à souffrir de la pression de leurs concurrents asiatiques .	asiatiques	concurrents
mais les aciéristes ne sont pas les seules entreprises industrielles nipponnes à souffrir de la pression de leurs concurrents asiatiques .	nipponnes	entreprises industrielles
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	(	les quatre opérateurs	Free
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	(	les quatre opérateurs	Orange
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	(	les quatre opérateurs	Bouygues Telecom
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	(	les quatre opérateurs	SFR
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	ont accepté de payer	les quatre opérateurs	à le total 936,1 millions d' euros	pour avoir le droit d' émettre dans la bande de les 2,6 ghz
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	avoir le droit d' émettre dans	les quatre opérateurs	la bande de les 2,6 ghz
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	émettre dans	les quatre opérateurs	la bande de les 2,6 ghz
car si les quatre opérateurs ( Free , Orange , Bouygues Telecom et SFR ) ont accepté de payer à le total 936,1 millions d' euros pour avoir le droit d' émettre dans la bande de les 2,6 ghz , ce n' est pas seulement pour la beauté de le geste .	n' est pas seulement pour	payer à le total 936,1 millions d' euros	la beauté de le geste
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	à	Imaginlab	Brest
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	couvé dans le giron de	Imaginlab	le pôle de compétitivité images et réseaux
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	va permettre à	Imaginlab	les entreprises	de tester grandeur nature	des services très variés
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	des services très variés
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	le stockage dématérialisé dans « le nuage » ( Cloud )
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	la voix sur IP
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	la télévision mobile
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	les jeux en réseau
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	la télémédecine
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	tester grandeur nature	les entreprises	la télésurveillance
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	:	des services très variés	le stockage dématérialisé dans « le nuage » ( Cloud )
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	:	des services très variés	la voix sur IP
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	:	des services très variés	la télévision mobile
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	:	des services très variés	les jeux en réseau
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	:	des services très variés	la télémédecine
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	:	des services très variés	la télésurveillance
Imaginlab , à Brest , couvé dans le giron de le pôle de compétitivité images et réseaux , va permettre à les entreprises de tester grandeur nature - une bonne partie de la ville et de le port ainsi qu' une dizaine de kilomètres en mer - des services très variés : de le stockage dématérialisé dans « le nuage » ( Cloud ) à la voix sur IP , en passant par la télévision mobile , les jeux en réseau , la télémédecine , la télésurveillance ...	(	le stockage dématérialisé dans « le nuage »	Cloud
l' etat pouvait bien faire ça : avec les futures licences dans la bande de les 800 mhz , attribuées en décembre et dont il espère tirer encore 1,8 milliard d' euros , il aura encaissé plus de 2,7 milliards .	pouvait bien faire	l' etat	ça
l' etat pouvait bien faire ça : avec les futures licences dans la bande de les 800 mhz , attribuées en décembre et dont il espère tirer encore 1,8 milliard d' euros , il aura encaissé plus de 2,7 milliards .	attribuées	les futures licences dans la bande de les 800 mhz	en décembre
l' etat pouvait bien faire ça : avec les futures licences dans la bande de les 800 mhz , attribuées en décembre et dont il espère tirer encore 1,8 milliard d' euros , il aura encaissé plus de 2,7 milliards .	espère tirer	il	les futures licences dans la bande de les 800 mhz	encore 1,8 milliard d' euros
l' etat pouvait bien faire ça : avec les futures licences dans la bande de les 800 mhz , attribuées en décembre et dont il espère tirer encore 1,8 milliard d' euros , il aura encaissé plus de 2,7 milliards .	aura encaissé	il	plus de 2,7 milliards	avec les futures licences dans la bande de les 800 mhz
employée à le rayon de les produits ménagers , Sandra fait partie de les quelque 160 salariés sur 180 de le Carrefour Market d’ Epinay-sur-Orge ( Essonne ) à s’ être déclarés en grève ce samedi .	employée	Sandra	à le rayon de les produits ménagers
employée à le rayon de les produits ménagers , Sandra fait partie de les quelque 160 salariés sur 180 de le Carrefour Market d’ Epinay-sur-Orge ( Essonne ) à s’ être déclarés en grève ce samedi .	fait partie de	Sandra	les quelque 160 salariés sur 180 de le Carrefour Market d’ Epinay-sur-Orge ( Essonne ) à s’ être déclarés en grève ce samedi
employée à le rayon de les produits ménagers , Sandra fait partie de les quelque 160 salariés sur 180 de le Carrefour Market d’ Epinay-sur-Orge ( Essonne ) à s’ être déclarés en grève ce samedi .	être déclarés en grève	les quelque 160 salariés sur 180 de le Carrefour Market d’ Epinay-sur-Orge ( Essonne )	ce samedi
employée à le rayon de les produits ménagers , Sandra fait partie de les quelque 160 salariés sur 180 de le Carrefour Market d’ Epinay-sur-Orge ( Essonne ) à s’ être déclarés en grève ce samedi .	(	Epinay-sur-Orge	Essonne
répondant à l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat à la suite de le plan de transformation de le groupe présenté en janvier par le pdg Alexandre Bompard , elle et ses collègues ont « pris en otage les chariots » et distribué de les tracts à les clients .	répondant à	elle	l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat
répondant à l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat à la suite de le plan de transformation de le groupe présenté en janvier par le pdg Alexandre Bompard , elle et ses collègues ont « pris en otage les chariots » et distribué de les tracts à les clients .	répondant à	ses collègues	l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat
répondant à l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat à la suite de le plan de transformation de le groupe présenté en janvier par le pdg Alexandre Bompard , elle et ses collègues ont « pris en otage les chariots » et distribué de les tracts à les clients .	appel	les syndicats	pour la défense de l’ emploi et de le pouvoir d’ achat
répondant à l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat à la suite de le plan de transformation de le groupe présenté en janvier par le pdg Alexandre Bompard , elle et ses collègues ont « pris en otage les chariots » et distribué de les tracts à les clients .	défense	les syndicats	de l’ emploi
répondant à l’ appel de les syndicats pour la défense de l’ emploi et de le pouvoir d’ achat à la suite de le plan de transformation de le groupe présenté en janvier par le pdg Alexandre Bompard , elle et ses collègues ont « pris en otage les chariots » et distribué de les tracts à les clients .	défense	les syndicats	de le pouvoir d’ achat
