In Canada , there are two organizations that regulate university and collegiate athletics .	<arg1> two organizations </arg1> <rel> regulate </rel> <arg2> university and collegiate athletics </arg2>	-0.0005375317414291203
In Canada , there are two organizations that regulate university and collegiate athletics .	<arg1> two organizations </arg1> <rel> there are </rel> <arg2> In Canada </arg2>	-0.05996289476752281
In French , `` droit '' can mean `` the whole body of the Law '' , as in the motto `` dieu et mon droit , '' which is to say `` God and my whole body of Law . ''	<arg1> droit </arg1> <rel> can mean </rel> <arg2> the whole body of the Law In French </arg2>	-0.03694656491279602
In French , `` droit '' can mean `` the whole body of the Law '' , as in the motto `` dieu et mon droit , '' which is to say `` God and my whole body of Law . ''	<arg1> the motto </arg1> <rel> is </rel> <arg2> to say `` God and my whole body of Law </arg2>	-0.038114674389362335
In Jewish Hebrew , the Samaritans are called `` Shomronim '' , while in Samaritan Hebrew they call themselves `` Shamerim '' .	<arg1> the Samaritans </arg1> <rel> are called </rel> <arg2> Shomronim In Jewish Hebrew </arg2>	-0.03106604889035225
In Jewish Hebrew , the Samaritans are called `` Shomronim '' , while in Samaritan Hebrew they call themselves `` Shamerim '' .	<arg1> they </arg1> <rel> call </rel> <arg2> themselves Shamerim in Samaritan Hebrew </arg2>	-0.05018550157546997
In Jewish belief , its fulfilment will be revealed in the cumulation of Creation , in the era of resurrection , in the physical World .	<arg1> its fulfilment </arg1> <rel> will be revealed </rel> <arg2> in the cumulation of Creation in the era of resurrection , in the physical World In Jewish belief </arg2>	-0.0233689583837986
In Jewish belief , its fulfilment will be revealed in the cumulation of Creation , in the era of resurrection , in the physical World .	<arg1> its fulfilment </arg1> <rel> will be revealed </rel> <arg2> in the cumulation of Creation in the physical World </arg2>	-0.03589301183819771
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	<arg1> Nasser </arg1> <rel> took </rel> <arg2> control of the interior ministry post from Naguib loyalist Sulayman Hafez In June </arg2>	-0.01485434826463461
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	<arg1> Nasser </arg1> <rel> pressured </rel> <arg2> Naguib to conclude the abolition of the monarchy In June </arg2>	-0.03319527953863144
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	<arg1> Nasser </arg1> <rel> pressured </rel> <arg2> Naguib to conclude the abolition of the monarchy </arg2>	-0.07774738222360611
In October 2009 it was confirmed that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel .	<arg1> the Byrom Street cutting </arg1> <rel> was </rel> <arg2> a hitching and unhitching point for trains </arg2>	-0.0518450066447258
In October 2009 it was confirmed that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel .	<arg1> it </arg1> <rel> was confirmed </rel> <arg2> that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel </arg2>	-0.05208056792616844
In October 2009 it was confirmed that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel .	<arg1> it </arg1> <rel> was confirmed </rel> <arg2> that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel In October 2009 </arg2>	-0.061735618859529495
In September 1941 , she joined the Women 's Auxiliary Air Force , working at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties , before being posted in July 1942 to Moreton-in-Marsh , where she was promoted to Section officer .	<arg1> she </arg1> <rel> joined </rel> <arg2> the Women 's Auxiliary Air Force In September 1941 </arg2>	-0.02989080734550953
In September 1941 , she joined the Women 's Auxiliary Air Force , working at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties , before being posted in July 1942 to Moreton-in-Marsh , where she was promoted to Section officer .	<arg1> she </arg1> <rel> was promoted </rel> <arg2> to Section officer Moreton-in-Marsh </arg2>	-0.0152671467512846
In September 1941 , she joined the Women 's Auxiliary Air Force , working at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties , before being posted in July 1942 to Moreton-in-Marsh , where she was promoted to Section officer .	<arg1> she </arg1> <rel> joined the Women 's Auxiliary Air Force working </rel> <arg2> at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties </arg2>	-0.04949004948139191
In September 1941 , she joined the Women 's Auxiliary Air Force , working at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties , before being posted in July 1942 to Moreton-in-Marsh , where she was promoted to Section officer .	<arg1> she </arg1> <rel> joined </rel> <arg2> the Women 's Auxiliary Air Force working at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties before being posted in July 1942 to Moreton-in-Marsh </arg2>	-0.04992552474141121
In Van Howe 's study , all cases of meatal stenosis were among circumcised boys .	<arg1> all cases of meatal stenosis </arg1> <rel> were </rel> <arg2> among circumcised boys In Van Howe 's study </arg2>	-0.0002245409705210477
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	<arg1> only two people exposed to a pathogenic extraterrestrial microbe </arg1> <rel> survive </rel> <arg2> In `` The Andromeda Strain </arg2>	-0.049253400415182114
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	<arg1> Michael Crichton 's first novel </arg1> <rel> published </rel> <arg2> under his real name </arg2>	-0.03029506281018257
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	<arg1> only two people </arg1> <rel> exposed </rel> <arg2> to a pathogenic extraterrestrial microbe </arg2>	-0.0338200144469738
In a news post , Holkins stated that he reserved the right to bring Carl back any time Krahulik goes to France .	<arg1> Holkins </arg1> <rel> stated </rel> <arg2> that he reserved the right to bring Carl back any time In a news post </arg2>	-0.040889300405979156
In a news post , Holkins stated that he reserved the right to bring Carl back any time Krahulik goes to France .	<arg1> Krahulik </arg1> <rel> goes </rel> <arg2> to France any time </arg2>	-0.009273126721382141
In a news post , Holkins stated that he reserved the right to bring Carl back any time Krahulik goes to France .	<arg1> he </arg1> <rel> reserved </rel> <arg2> the right to bring Carl back any time </arg2>	-0.03972506523132324
In a typical case of substrate interference , a Language A occupies a given territory and another Language B arrives in the same territory .	<arg1> a Language A </arg1> <rel> occupies </rel> <arg2> a given territory In a typical case of substrate interference </arg2>	-0.05988948792219162
In a typical case of substrate interference , a Language A occupies a given territory and another Language B arrives in the same territory .	<arg1> another Language B </arg1> <rel> arrives </rel> <arg2> in the same territory </arg2>	-0.003993884660303593
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	<arg1> John Cecil Masterman </arg1> <rel> is chairman of </rel> <arg2> the Twenty Committee </arg2>	-0.057068727910518646
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	<arg1> the truth </arg1> <rel> would get </rel> <arg2> through to Germany </arg2>	-0.10789704322814941
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	<arg1> St Paul 's Cathedral </arg1> <rel> were hit </rel> <arg2> </arg2>	-0.09739556163549423
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	<arg1> the bomb </arg1> <rel> had descended </rel> <arg2> upon a cinema in Islington since the truth would inevitably get through to Germany </arg2>	-0.08157789707183838
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	<arg1> it </arg1> <rel> was </rel> <arg2> useless and harmful to report that the bomb had descended upon a cinema in Islington since the truth would inevitably get through to Germany </arg2>	-0.07589177787303925
In athletics , Boston College left the Big East Conference and joined the Atlantic Coast Conference on July 1 , 2005 .	<arg1> Boston College </arg1> <rel> left </rel> <arg2> the Big East Conference In athletics </arg2>	-0.01411641389131546
In athletics , Boston College left the Big East Conference and joined the Atlantic Coast Conference on July 1 , 2005 .	<arg1> Boston College </arg1> <rel> joined </rel> <arg2> the Atlantic Coast Conference on July 1 , 2005 </arg2>	-0.017114313319325447
In both cases this specialized function replaces the basic rifleman position in the fireteam .	<arg1> this specialized function </arg1> <rel> replaces </rel> <arg2> the basic rifleman position in the fireteam In both cases </arg2>	-0.00017356376338284463
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	<arg1> Condon </arg1> <rel> claimed </rel> <arg2> he passed the ransom money to in St. Raymond 's Cemetery </arg2>	-0.018893171101808548
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	<arg1> Condon </arg1> <rel> told </rel> <arg2> FBI Special Agent Turrou that Hauptmann was not `` John </arg2>	-0.057857904583215714
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	<arg1> Condon </arg1> <rel> told </rel> <arg2> FBI Special Agent Turrou that Hauptmann was not John the man after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station </arg2>	-0.06435610353946686
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	<arg1> Condon </arg1> <rel> told </rel> <arg2> FBI Special Agent Turrou that Hauptmann was not John the man </arg2>	-0.10119020193815231
In its first six months , RCPO concluded 858 cases convictions in 88 % of cases .	<arg1> RCPO </arg1> <rel> concluded </rel> <arg2> 858 cases convictions in 88 % of cases In its first six months </arg2>	-0.0024242799263447523
In its first six months , RCPO concluded 858 cases convictions in 88 % of cases .	<arg1> RCPO </arg1> <rel> concluded </rel> <arg2> 858 cases convictions </arg2>	-0.07723205536603928
In modern classifications , it is often treated as a subfamily of the Glyphipterigidae family .	<arg1> it </arg1> <rel> is treated </rel> <arg2> as a subfamily of the Glyphipterigidae family In modern classifications often </arg2>	-0.0011324839433655143
In more recent years , this policy has apparently relaxed somewhat .	<arg1> this policy </arg1> <rel> has apparently relaxed </rel> <arg2> somewhat In more recent years </arg2>	-0.0014268580125644803
In order to support planned TRAX expansion , UTA ordered 77 Siemens S70 light rail vehicles from Siemens AG .	<arg1> UTA </arg1> <rel> ordered </rel> <arg2> 77 Siemens S70 light rail vehicles from Siemens AG </arg2>	-0.0006040990119799972
In particular , Cyprinidae of southwestern North America have been severely affected ; a considerable number went entirely extinct after settlement by Europeans .	<arg1> a considerable number </arg1> <rel> went </rel> <arg2> entirely extinct after settlement by Europeans </arg2>	-0.022029539570212364
In particular , Cyprinidae of southwestern North America have been severely affected ; a considerable number went entirely extinct after settlement by Europeans .	<arg1> Cyprinidae of southwestern North America </arg1> <rel> have been severely affected </rel> <arg2> </arg2>	-0.0013317810371518135
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	<arg1> Frank Wilson </arg1> <rel> won </rel> <arg2> the seat In the 1901 election </arg2>	-0.08398444205522537
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	<arg1> the Oppositionists under George Leake </arg1> <rel> were </rel> <arg2> able to form a minority government </arg2>	-0.016121799126267433
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	<arg1> Frank Wilson </arg1> <rel> is the member for </rel> <arg2> Canning </arg2>	-0.08903888612985611
In the 1960s and 70s most of Kabul 's economy depended on tourism .	<arg1> most of Kabul 's economy </arg1> <rel> depended </rel> <arg2> on tourism In the 1960s and 70s </arg2>	-0.00021273749007377774
In the 1986 television series `` War and Remembrance '' , Johns took the role of the senior Nazi SS officer Adolf Eichmann .	<arg1> Johns </arg1> <rel> took </rel> <arg2> the role of the senior Nazi SS officer In the 1986 television series </arg2>	-0.007399748545140028
In the 1986 television series `` War and Remembrance '' , Johns took the role of the senior Nazi SS officer Adolf Eichmann .	<arg1> Adolf Eichmann </arg1> <rel> is SS officer of </rel> <arg2> senior Nazi SS officer </arg2>	-0.09109316021203995
In the Civil War , he advocated strong prosecution of the Union War effort , the end of slavery , and civil rights for freed African Americans .	<arg1> he </arg1> <rel> advocated </rel> <arg2> strong prosecution of the Union War effort , the end of slavery , and civil rights for freed African Americans In the Civil War </arg2>	-0.012994683347642422
In the Crimean War , the 5th Dragoon Guards formed part of the Heavy Cavalry Brigade and was sent to the Black Sea in 1854 .	<arg1> the 5th Dragoon Guards </arg1> <rel> formed </rel> <arg2> part of the Heavy Cavalry Brigade In the Crimean War </arg2>	-0.007081885356456041
In the Crimean War , the 5th Dragoon Guards formed part of the Heavy Cavalry Brigade and was sent to the Black Sea in 1854 .	<arg1> the 5th Dragoon Guards </arg1> <rel> was sent </rel> <arg2> to the Black Sea in 1854 </arg2>	-0.0282871276140213
In the early 19th century the Welsh Methodists broke away from the Anglican church and established their own denomination , now the Presbyterian Church of Wales .	<arg1> the Welsh Methodists </arg1> <rel> established </rel> <arg2> their own denomination In the early 19th century </arg2>	-0.041890233755111694
In the early 19th century the Welsh Methodists broke away from the Anglican church and established their own denomination , now the Presbyterian Church of Wales .	<arg1> the Welsh Methodists </arg1> <rel> broke </rel> <arg2> away from the Anglican church </arg2>	-0.09218752384185791
In the early 19th century the Welsh Methodists broke away from the Anglican church and established their own denomination , now the Presbyterian Church of Wales .	<arg1> the Welsh Methodists </arg1> <rel> established </rel> <arg2> their own denomination now the Presbyterian Church of Wales </arg2>	-0.03485030308365822
In the north and east inhabitants speak Bumthangkha , and in the extreme southeast Khengkha is spoken .	<arg1> Khengkha </arg1> <rel> is spoken </rel> <arg2> in the extreme southeast </arg2>	-0.003702129004523158
In the north and east inhabitants speak Bumthangkha , and in the extreme southeast Khengkha is spoken .	<arg1> Khengkha </arg1> <rel> is spoken </rel> <arg2> </arg2>	-0.0392003133893013
In the winter of 1976 , Knievel was scheduled for a major jump in Chicago , Illinois .	<arg1> Knievel </arg1> <rel> was scheduled </rel> <arg2> for a major jump in Chicago In the winter of 1976 </arg2>	-0.002910033566877246
In the winter of 1976 , Knievel was scheduled for a major jump in Chicago , Illinois .	<arg1> Knievel </arg1> <rel> was scheduled </rel> <arg2> for a major jump in Chicago Illinois </arg2>	-0.03723616525530815
In this explanation the purpose of Creation is that `` God desired a dwelling place in the lower realms '' - it is man who transforms the mundane , lowest World into an abode for God 's essence .	<arg1> the purpose of Creation </arg1> <rel> is </rel> <arg2> that `` God desired a dwelling place in the lower realms '' - it is man In this explanation </arg2>	-0.037665724754333496
In this explanation the purpose of Creation is that `` God desired a dwelling place in the lower realms '' - it is man who transforms the mundane , lowest World into an abode for God 's essence .	<arg1> man </arg1> <rel> transforms </rel> <arg2> the mundane , lowest World into an abode for God 's essence </arg2>	-0.0519198402762413
In this explanation the purpose of Creation is that `` God desired a dwelling place in the lower realms '' - it is man who transforms the mundane , lowest World into an abode for God 's essence .	<arg1> God </arg1> <rel> desired </rel> <arg2> a dwelling place in the lower realms </arg2>	-0.04657822474837303
In those years , he began to collaborate with some newspapers .	<arg1> he </arg1> <rel> began </rel> <arg2> to collaborate with some newspapers In those years </arg2>	-0.005154665559530258
Initially flying the A-4B Skyhawk , the squadron later transitioned to the A-4L Skyhawk .	<arg1> the squadron </arg1> <rel> transitioned </rel> <arg2> to the A-4L Skyhawk Initially flying the A-4B Skyhawk later </arg2>	-0.0010899011977016926
Initially flying the A-4B Skyhawk , the squadron later transitioned to the A-4L Skyhawk .	<arg1> the squadron </arg1> <rel> transitioned </rel> <arg2> to the A-4L Skyhawk </arg2>	-0.024124346673488617
Initially his chances of surviving were thought to be no better than 50-50 .	<arg1> his chances of surviving </arg1> <rel> to be </rel> <arg2> no better than 50-50 </arg2>	-0.017872309312224388
Initially his chances of surviving were thought to be no better than 50-50 .	<arg1> his chances of surviving </arg1> <rel> were thought </rel> <arg2> Initially </arg2>	-0.02376355417072773
It has long hind legs and a long , slender , scaly tail that it uses to communicate by making drumming noises .	<arg1> It </arg1> <rel> has </rel> <arg2> long hind legs and a long , slender , scaly tail </arg2>	-0.03221232071518898
It has long hind legs and a long , slender , scaly tail that it uses to communicate by making drumming noises .	<arg1> a long , slender , scaly tail </arg1> <rel> to communicate </rel> <arg2> by making drumming noises </arg2>	-0.08201314508914948
It is essentially the same as the dialect spoken in Xiamen , and is unintelligible with Standard Chinese .	<arg1> the dialect </arg1> <rel> spoken </rel> <arg2> in Xiamen </arg2>	-0.002608307870104909
It is essentially the same as the dialect spoken in Xiamen , and is unintelligible with Standard Chinese .	<arg1> It </arg1> <rel> is </rel> <arg2> unintelligible with Standard Chinese </arg2>	-0.006899888627231121
It is essentially the same as the dialect spoken in Xiamen , and is unintelligible with Standard Chinese .	<arg1> It </arg1> <rel> is essentially </rel> <arg2> the same </arg2>	-0.09285574406385422
It is not really passable , and must be done on foot if attempted .	<arg1> It </arg1> <rel> is not </rel> <arg2> really passable </arg2>	-0.022066611796617508
It is not really passable , and must be done on foot if attempted .	<arg1> It </arg1> <rel> must be done </rel> <arg2> on foot </arg2>	-0.03105948492884636
It is part of the Surrey Hills Area of Outstanding Beauty and situated on the Green Sand Way .	<arg1> It </arg1> <rel> is </rel> <arg2> part of the Surrey Hills Area of Outstanding Beauty </arg2>	-0.0008829169673845172
It is part of the Surrey Hills Area of Outstanding Beauty and situated on the Green Sand Way .	<arg1> It </arg1> <rel> situated </rel> <arg2> on the Green Sand Way </arg2>	-0.040706973522901535
It should be noted that these numbers are inclusive of any of the childminders own children .	<arg1> It </arg1> <rel> should be noted </rel> <arg2> that these numbers are inclusive of any of the childminders own children </arg2>	-0.0069317626766860485
It should be noted that these numbers are inclusive of any of the childminders own children .	<arg1> these numbers </arg1> <rel> are </rel> <arg2> inclusive of any of the childminders own children </arg2>	-0.01246214471757412
It was chosen in 1901 because it was a triangulation station at the junction of the trancontinental triangulation arc of 1899 on the 39th parallel north and the triangulation arc along the 98th meridian west that was near the geographic center of the contiguous United States .	<arg1> the 98th meridian west </arg1> <rel> was </rel> <arg2> near the geographic center of the contiguous United States </arg2>	-0.010372713208198547
It was chosen in 1901 because it was a triangulation station at the junction of the trancontinental triangulation arc of 1899 on the 39th parallel north and the triangulation arc along the 98th meridian west that was near the geographic center of the contiguous United States .	<arg1> it </arg1> <rel> was </rel> <arg2> a triangulation station at the junction of the trancontinental triangulation arc of 1899 on the 39th parallel north and the triangulation arc along the 98th meridian west </arg2>	-0.032712675631046295
It was chosen in 1901 because it was a triangulation station at the junction of the trancontinental triangulation arc of 1899 on the 39th parallel north and the triangulation arc along the 98th meridian west that was near the geographic center of the contiguous United States .	<arg1> it </arg1> <rel> was </rel> <arg2> a triangulation station </arg2>	-0.1318894773721695
It was named for Gen. Eleazer Wheelock Ripley , an officer in the War of 1812 , who was mainly remembered for the Battle of Lundy 's Lane and the Siege of Fort Erie , in 1814 .	<arg1> It </arg1> <rel> was named </rel> <arg2> for Gen. Eleazer Wheelock Ripley </arg2>	-0.0038106332067400217
It was named for Gen. Eleazer Wheelock Ripley , an officer in the War of 1812 , who was mainly remembered for the Battle of Lundy 's Lane and the Siege of Fort Erie , in 1814 .	<arg1> Gen. Eleazer Wheelock Ripley </arg1> <rel> was mainly remembered </rel> <arg2> for the Battle of Lundy 's Lane and the Siege of Fort Erie in 1814 </arg2>	-0.03171560540795326
It was named for Gen. Eleazer Wheelock Ripley , an officer in the War of 1812 , who was mainly remembered for the Battle of Lundy 's Lane and the Siege of Fort Erie , in 1814 .	<arg1> Gen. Eleazer Wheelock Ripley </arg1> <rel> is </rel> <arg2> an officer in the War of 1812 </arg2>	-0.015773830935359
It was originally aimed at mature entrants to the teaching profession , who could not afford to give up work and undertake a traditional method of teacher training such as the PGCE .	<arg1> It </arg1> <rel> was aimed </rel> <arg2> at mature entrants to the teaching profession originally </arg2>	-0.013452482409775257
It was originally aimed at mature entrants to the teaching profession , who could not afford to give up work and undertake a traditional method of teacher training such as the PGCE .	<arg1> the teaching profession </arg1> <rel> could not afford </rel> <arg2> to give up work and undertake a traditional method of teacher training such as the PGCE </arg2>	-0.014259284362196922
Its cultivation even declined in favour of the Asian species , which was introduced to East Africa early in the common era and spread westward .	<arg1> Its cultivation </arg1> <rel> even declined </rel> <arg2> in favour of the Asian species </arg2>	-0.014505835250020027
Its cultivation even declined in favour of the Asian species , which was introduced to East Africa early in the common era and spread westward .	<arg1> the Asian species </arg1> <rel> was introduced </rel> <arg2> to East Africa early in the common era </arg2>	-0.0066686151549220085
Its cultivation even declined in favour of the Asian species , which was introduced to East Africa early in the common era and spread westward .	<arg1> the Asian species </arg1> <rel> spread westward </rel> <arg2> </arg2>	-0.06385638564825058
JAL introduced jet service on the Fukuoka-Tokyo route in 1961 .	<arg1> JAL </arg1> <rel> introduced </rel> <arg2> jet service on the Fukuoka-Tokyo route in 1961 </arg2>	-0.0002837578358594328
James Arthur Hogue is a US impostor who most famously entered Princeton University by posing as a self-taught orphan .	<arg1> James Arthur Hogue </arg1> <rel> is </rel> <arg2> a US impostor who most famously entered Princeton University by posing as a self-taught orphan </arg2>	-0.022373322397470474
James Arthur Hogue is a US impostor who most famously entered Princeton University by posing as a self-taught orphan .	<arg1> a US impostor </arg1> <rel> by posing </rel> <arg2> as a self-taught orphan </arg2>	-0.05337631702423096
James Arthur Hogue is a US impostor who most famously entered Princeton University by posing as a self-taught orphan .	<arg1> a US impostor </arg1> <rel> be entered </rel> <arg2> Princeton University most famously </arg2>	-0.12029961496591568
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	<arg1> a shield </arg1> <rel> created </rel> <arg2> by hundreds of Green Lanterns to contain the explosion </arg2>	-0.07567378133535385
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	<arg1> even this </arg1> <rel> was not </rel> <arg2> enough to kill him </arg2>	-0.05777943879365921
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	<arg1> the Yellow Central Power Battery </arg1> <rel> were detonated </rel> <arg2> next to the Anti-Monitor </arg2>	-0.057046856731176376
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	<arg1> John Stewart and Guy Gardner </arg1> <rel> brought </rel> <arg2> down New Warworld and the Yellow Central Power Battery </arg2>	-0.052182067185640335
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	<arg1> the Yellow Central Power Battery </arg1> <rel> contained </rel> <arg2> by a shield created by hundreds of Green Lanterns to contain the explosion </arg2>	-0.08302634954452515
Johns also appeared as an Imperial Officer in the 1980 `` Star Wars sequel '' , `` The Empire Strikes Back '' .	<arg1> Johns </arg1> <rel> appeared </rel> <arg2> as an Imperial Officer in the 1980 `` Star Wars sequel </arg2>	-0.02024644985795021
Johns also appeared as an Imperial Officer in the 1980 `` Star Wars sequel '' , `` The Empire Strikes Back '' .	<arg1> The Empire </arg1> <rel> Strikes Back </rel> <arg2> </arg2>	-0.05760808661580086
Keats 's long and expensive medical training with Hammond and at Guy 's Hospital led his family to assume he would pursue a lifelong career in medicine , assuring financial security , and it seems that at this point Keats had a genuine desire to become a doctor .	<arg1> Keats </arg1> <rel> had </rel> <arg2> a genuine desire to become a doctor at this point </arg2>	-0.04851550981402397
Keats 's long and expensive medical training with Hammond and at Guy 's Hospital led his family to assume he would pursue a lifelong career in medicine , assuring financial security , and it seems that at this point Keats had a genuine desire to become a doctor .	<arg1> Keats </arg1> <rel> had </rel> <arg2> a genuine desire to become a doctor </arg2>	-0.1074029877781868
Keats 's long and expensive medical training with Hammond and at Guy 's Hospital led his family to assume he would pursue a lifelong career in medicine , assuring financial security , and it seems that at this point Keats had a genuine desire to become a doctor .	<arg1> his family </arg1> <rel> to assume </rel> <arg2> he would pursue a lifelong career in medicine </arg2>	-0.08919952064752579
Keibler then asked for time off to appear on `` Dancing with the Stars '' .	<arg1> Keibler </arg1> <rel> asked </rel> <arg2> for time off to appear on `` Dancing with the Stars then </arg2>	-0.00569935655221343
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	<arg1> Kim </arg1> <rel> graduated </rel> <arg2> from Ballard High School in Louisville in 1989 and from Oberlin College in Ohio in 1993 </arg2>	-0.06697315722703934
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	<arg1> he </arg1> <rel> played </rel> <arg2> for the varsity lacrosse team 1993 </arg2>	-0.06231721118092537
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	<arg1> he </arg1> <rel> double-majored </rel> <arg2> in Government and English </arg2>	-0.07663434743881226
Kostabi 's other releases include : `` Songs For Sumera '' , `` New Alliance '' and `` The Spectre Of Modernism '' .	<arg1> Kostabi 's other releases </arg1> <rel> include </rel> <arg2> Songs For Sumera '' , `` New Alliance '' and `` The Spectre Of Modernism </arg2>	-0.0024252363946288824
Langford kept Walcott at a distance with his longer reach and used his footwork to evade all of Walcott 's attacks .	<arg1> Langford </arg1> <rel> kept </rel> <arg2> Walcott at a distance with his longer reach </arg2>	-0.042049504816532135
Langford kept Walcott at a distance with his longer reach and used his footwork to evade all of Walcott 's attacks .	<arg1> Langford </arg1> <rel> used </rel> <arg2> his footwork to evade all of Walcott 's attacks </arg2>	-0.009392221458256245
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	<arg1> they </arg1> <rel> believe </rel> <arg2> that it will help them achieve certain goals within government , the workplace , and in social settings </arg2>	-0.04836364462971687
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	<arg1> Language B </arg1> <rel> begins </rel> <arg2> to supplant language A then </arg2>	-0.08366403728723526
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	<arg1> the speakers of Language A </arg1> <rel> abandon </rel> <arg2> their own language in favor of the other language </arg2>	-0.07377928495407104
